Site,Region,SitePeriod,SiteNum,NameSort,SiteCode,SiteName,FieldSite Region,FieldSite Period,SurveyYearNumber,Supervisor,Map,North,East,Elev,ElevMed,ElevMin,ElevMax,EZcode,EnvironmentalZone,Soil,SoilMed,SoilMin,SoilMax,Erosion,ErosionMed,ErosionMin,ErosionMax,OtherSiteAggreg,SpatialDiff,VisibFactors,ModernUse,ModernSettlement,Rainfall,Area,MoundDomestic,MoundCeremonial,MoundQuestionable,MoundTotal,MoundRecorded,DMoundArea,VagueMounding,Architecture,TerraceConfidence,TerraceExtent,Sherd1,Sherd2,Sherd3,Sherd4,RubbleSite,WallBases,Walls,Rubble,Population,PopMin,PopMax,RevPopMethod,PopMethod,stcode,SiteType,SubPeriod1,SubPeriod2,OccEF,OccMF,OccLF,OccTF,OccCL,OccEC,OccMC,OccLC,OccET,OccLT,OccAZ,OccEA,OccLA,OccTot,Group,Comments,NorthOld,EastOld,NorthGIS,EastGIS,Recnum
ZU-LT-53,ZU,LT,53,ZU-LT-053,909053,,Zumpango,Late Toltec,73-1,Jeffrey Parsons,,2201.4,494.5,2320,2320,0,0,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Moderate-deep,,Moderate,Deep,,,,Agricultural,Slight (no difficulty in recognizing site boundaries),600,3,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,,60,30,60,,AD,6,Large hamlet,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2201,494,2201400,494500,1976
ZU-LT-54,ZU,LT,54,ZU-LT-054,909054,,Zumpango,Late Toltec,73-1,Jeffrey Parsons,,2202.53,492.7,2348,0,2340,2355,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Deep,Deep,,,,,,Agricultural,None or Unspecified,600,5.9,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,,120,60,120,,AD,3,Small dispersed village,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2203,493,2202530,492700,1977
ZU-LT-55,ZU,LT,55,ZU-LT-055,909055,,Zumpango,Late Toltec,73-1,Jeffrey Parsons,,2201.97,492.15,2330,2330,0,0,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Deep,Deep,,,,,,Grazing and Agriculture,None or Unspecified,600,1.4,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,,30,15,30,,AD,6,Large hamlet,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2202,492,2201970,492150,1978
ZU-LT-56,ZU,LT,56,ZU-LT-056,909056,,Zumpango,Late Toltec,73-1,Jeffrey Parsons,,2203.3,491.32,2333,0,2325,2340,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Deep,Deep,,,,,,Agricultural,None or Unspecified,600,1.5,1,0,0,1,0,625,,FALSE,,,L,LM,,,,,,,30,15,30,,AD,6,Large hamlet,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2203,491,2203300,491320,1979
ZU-LT-57,ZU,LT,57,ZU-LT-057,909057,,Zumpango,Late Toltec,73-1,Jeffrey Parsons,,2202.2,490.3,2300,2300,0,0,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Deep,Deep,,,,,,Agricultural,None or Unspecified,600,6,2,3,0,3,0,450,,FALSE,,,L,LM,,,,,,,200,100,200,,AD,3,Small dispersed village,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2202,490,2202200,490300,1980
ZU-LT-58,ZU,LT,58,ZU-LT-058,909058,,Zumpango,Late Toltec,73-1,Jeffrey Parsons,,2202.2,489.53,2315,2315,0,0,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Moderate,Moderate,,,,,,Agricultural,None or Unspecified,600,2.3,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,,50,25,50,,AD,6,Large hamlet,3,,0,0,0,0,2,1,,1,0,0,0,0,0,2,3,,2202,490,2202200,489530,1981
ZU-LT-59,ZU,LT,59,ZU-LT-059,909059,,Zumpango,Late Toltec,73-1,Mary Parsons,,2203.2,489.32,2300,2300,0,0,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,Moderate,Moderate,,,,,,Agricultural,None or Unspecified,600,0.8,0,0,0,0,0,,,FALSE,,Trace,L,,,,,,,Substantial,10,5,10,,AD,2,Small hamlet or temporary camp,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2203,489,2203200,489320,1982
ZU-LT-60,ZU,LT,60,ZU-LT-060,909060,,Zumpango,Late Toltec,73-1,Mary Parsons,,2204.5,489.25,2258,0,2250,2265,15,"Lower piedmont, Smooth terrain",Deep (100+ cm),Deep (100+ cm),,,None,None,,,,,,Agricultural,Slight (no difficulty in recognizing site boundaries),600,3.1,2,0,1,1,0,,,FALSE,,,L,LM,,,,,,,60,30,60,,AD,6,Large hamlet,3,2,0,0,0,0,2,1,,1,1,0,1,0,1,4,3,,2204,489,2204500,489250,1984
ZU-LT-61,ZU,LT,61,ZU-LT-061,909061,,Zumpango,Late Toltec,73-1,Mary Parsons,,2203.8,488.25,2250,2250,0,0,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,Slight,Slight,,,,,,Settlement,Slight (no difficulty in recognizing site boundaries),600,0.6,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,Substantial,10,5,10,,AD,2,Small hamlet or temporary camp,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2204,488,2203800,488250,1985
ZU-LT-62,ZU,LT,62,ZU-LT-062,909062,,Zumpango,Late Toltec,73-1,Mary Parsons,,2203.32,487.72,2255,2255,0,0,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,Slight,Slight,,,,,,Agricultural,None or Unspecified,600,0.1,0,0,0,0,0,,,FALSE,,,,,,,,,,Very Light,5,2,5,,AD,2,Small hamlet or temporary camp,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2203,488,2203320,487720,1986
ZU-LT-63,ZU,LT,63,ZU-LT-063,909063,,Zumpango,Late Toltec,73-1,Mary Parsons,,2204.75,487.35,2275,2275,0,0,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,Slight,Slight,,,,,,Agricultural,None or Unspecified,600,0.4,0,0,0,0,0,,,FALSE,,,LM,,,,,,,Substantial,10,5,10,,AD,2,Small hamlet or temporary camp,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2205,487,2204750,487350,1987
ZU-LT-64,ZU,LT,64,ZU-LT-064,909064,,Zumpango,Late Toltec,73-1,Mary Parsons,,2204.82,487.03,2270,2270,0,0,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,None,None,,,,,,Agricultural,None or Unspecified,600,0.2,0,0,0,0,0,,,FALSE,,Trace,L,,,,,,,Very Light,5,2,5,,AD,2,Small hamlet or temporary camp,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2205,487,2204820,487030,1988
ZU-LT-65,ZU,LT,65,ZU-LT-065,909065,,Zumpango,Late Toltec,73-1,Mary Parsons,,2204.28,486.82,2260,2260,0,0,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,Slight,Slight,,,,,,Agricultural,,600,0.4,1,0,0,1,0,875,,TRUE,,,L,LM,,,,,,Substantial,10,5,10,,HC,2,Small hamlet or temporary camp,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2204,487,2204280,486820,1989
ZU-LT-66,ZU,LT,66,ZU-LT-066,909066,,Zumpango,Late Toltec,73-1,Mary Parsons,,2204.9,486.32,2250,2250,0,0,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,Moderate,Moderate,,,,,,Agricultural,None or Unspecified,600,0.9,0,0,0,0,0,,,FALSE,,Trace,L,,,,,,,Substantial,10,5,10,,AD,2,Small hamlet or temporary camp,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2205,486,2204900,486320,1990
ZU-LT-67,ZU,LT,67,ZU-LT-067,909067,,Zumpango,Late Toltec,73-1,Mary Parsons,,2204.35,484.03,2215,2215,0,0,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,None,None,,,,,,Agricultural,None or Unspecified,600,0.1,1,0,1,1,0,70,,TRUE,,,L,,,,,,,Very Light,5,2,5,,HC,2,Small hamlet or temporary camp,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2204,484,2204350,484030,1991
ZU-LT-68,ZU,LT,68,ZU-LT-068,909068,,Zumpango,Late Toltec,73-1,Mary Parsons,,2204.93,483.4,2200,2200,0,0,15,"Lower piedmont, Smooth terrain",Deep (100+ cm),Deep (100+ cm),,,Slight,Slight,,,,,,Agricultural,None or Unspecified,600,0.4,1,0,0,1,0,144,,TRUE,,Trace,L,,,,,,,Very Light,5,2,5,,HC,2,Small hamlet or temporary camp,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2205,483,2204930,483400,1992
ZU-LT-69,ZU,LT,69,ZU-LT-069,909069,,Zumpango,Late Toltec,73-1,Mary Parsons,,2205.75,483.4,2218,0,2210,2225,15,"Lower piedmont, Smooth terrain",Deep (100+ cm),Deep (100+ cm),,,None,None,,,,,,Agricultural,,600,5.5,3,0,0,3,0,1464,,FALSE,,,L,LM,,,,,,,120,60,120,,AD,3,Small dispersed village,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2206,483,2205750,483400,1993
ZU-LT-70,ZU,LT,70,ZU-LT-070,909070,,Zumpango,Late Toltec,73-1,Mary Parsons,,2206.5,484.05,2255,2255,0,0,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,None,None,,,,,,Agricultural,,600,0.8,0,0,0,0,0,,,FALSE,,,LM,M,,,,,,,30,15,30,,AD,6,Large hamlet,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2206,484,2206500,484050,1995
ZU-LT-71,ZU,LT,71,ZU-LT-071,909071,,Zumpango,Late Toltec,73-1,Mary Parsons,,2206.63,482.85,2200,2200,0,0,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,None,None,,,,,,Agricultural,None or Unspecified,600,0.9,1,0,0,1,0,624,,TRUE,,,L,,,,,,,Very Light,5,2,5,,HC,2,Small hamlet or temporary camp,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2207,483,2206630,482850,1996
ZU-LT-72,ZU,LT,72,ZU-LT-072,909072,,Zumpango,Late Toltec,73-1,Mary Parsons,,2203.95,481.78,2208,0,2200,2215,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,Moderate,Moderate,,,,,,Agricultural,None or Unspecified,630,6.1,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,,120,60,120,,AD,3,Small dispersed village,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2204,482,2203950,481780,1997
ZU-LT-73,ZU,LT,73,ZU-LT-073,909073,,Zumpango,Late Toltec,73-1,Mary Parsons,,2204.4,480.63,2220,2220,0,0,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,Slight,Slight,,,,,,Agricultural,None or Unspecified,630,0.7,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,Substantial,10,5,10,,AD,2,Small hamlet or temporary camp,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2204,481,2204400,480630,1998
ZU-LT-74,ZU,LT,74,ZU-LT-074,909074,,Zumpango,Late Toltec,73-1,Mary Parsons,,2203.35,480.7,2255,2255,0,0,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,None,None,,,,,,Agricultural,,650,4.1,1,0,1,1,0,483,,FALSE,,,L,LM,,,,,,,80,40,80,,AD,6,Large hamlet,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2203,481,2203350,480700,1999
ZU-LT-75,ZU,LT,75,ZU-LT-075,909075,,Zumpango,Late Toltec,73-1,Mary Parsons,,2204.6,479.4,2243,0,2230,2255,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,Slight,Slight,,,,,,Agricultural,,640,10.7,12,3,6,12,0,7171,,FALSE,,,L,LM,M,,,,,,400,200,400,,AD,10,Local center,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2205,479,2204600,479400,2000
ZU-LT-76,ZU,LT,76,ZU-LT-076,909076,,Zumpango,Late Toltec,73-1,Mary Parsons,,2205.72,479.7,2245,2245,0,0,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,Slight,Slight,,,,,,Agricultural,None or Unspecified,620,0.1,1,0,1,1,0,625,,TRUE,,,L,,,,,,,Substantial,10,5,10,,HC,2,Small hamlet or temporary camp,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2206,480,2205720,479700,2001
ZU-LT-77,ZU,LT,77,ZU-LT-077,909077,,Zumpango,Late Toltec,73-1,Mary Parsons,,2204.63,478.15,2260,2260,0,0,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,Moderate,Moderate,,,,,,Agricultural,None or Unspecified,650,0.8,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,,20,10,20,,AD,2,Small hamlet or temporary camp,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2205,478,2204630,478150,2002
ZU-LT-78,ZU,LT,78,ZU-LT-078,909078,,Zumpango,Late Toltec,73-1,Mary Parsons,,2206.63,477,2345,2345,0,0,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,Moderate,Moderate,,,,,,Agricultural,None or Unspecified,610,0.8,1,0,0,1,0,304,,TRUE,,Trace,L,,,,,,,Substantial,10,5,10,,HC,2,Small hamlet or temporary camp,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2207,477,2206630,477000,2003
ZU-LT-79,ZU,LT,79,ZU-LT-079,909079,,Zumpango,Late Toltec,73-1,Mary Parsons,,2204.32,477.43,2285,2285,0,0,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,Moderate,Moderate,,,,,,Agricultural,,640,2.9,0,0,0,0,0,,,FALSE,,,L,LM,M,,,,,,90,45,90,,AD,6,Large hamlet,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2204,477,2204320,477430,2004
ZU-LT-80,ZU,LT,80,ZU-LT-080,909080,,Zumpango,Late Toltec,73-1,Mary Parsons,,2204.13,478.18,2278,0,2270,2285,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,None,None,,,,,,Agricultural,,650,11.5,1,0,2,2,0,150,,FALSE,,,L,LM,,,,,,,230,115,230,,AD,3,Small dispersed village,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2204,478,2204130,478180,2006
ZU-LT-81,ZU,LT,81,ZU-LT-081,909081,,Zumpango,Late Toltec,73-1,Mary Parsons,,2201.6,477.95,2260,0,2250,2275,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Slight,Slight,,,,,,Grazing,,700,3.3,5,0,4,5,0,4677,,TRUE,,,L,LM,,,,,,,70,35,70,,HC,6,Large hamlet,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2202,478,2201600,477950,2007
ZU-LT-82,ZU,LT,82,ZU-LT-082,909082,,Zumpango,Late Toltec,73-1,Mary Parsons,,2202,479.65,2223,0,2220,2225,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Moderate,Moderate,,,,,,Grazing,,680,4.1,3,0,3,3,0,1116,,FALSE,,,L,LM,,,,,,,80,40,80,,AD,6,Large hamlet,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2202,480,2202000,479650,2008
ZU-LT-83,ZU,LT,83,ZU-LT-083,909083,,Zumpango,Late Toltec,73-1,Mary Parsons,,2201,482.63,2250,2250,0,0,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Moderate,Moderate,,,,,,Grazing,None or Unspecified,680,0.5,0,0,0,0,0,,,FALSE,,Trace,L,,,,,,,Very Light,5,2,5,,AD,2,Small hamlet or temporary camp,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2201,483,2201000,482630,2009
ZU-LT-84,ZU,LT,84,ZU-LT-084,909084,,Zumpango,Late Toltec,73-1,Mary Parsons,,2198.72,483.6,2280,2280,0,0,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Deep,Deep,,,,,,Agricultural,None or Unspecified,700,1.2,0,0,0,0,0,,,FALSE,,Trace,L,,,,,,,Substantial,10,5,10,,AD,2,Small hamlet or temporary camp,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2199,484,2198720,483600,2010
ZU-LT-85,ZU,LT,85,ZU-LT-085,909085,,Zumpango,Late Toltec,73-1,Mary Parsons,,2199.57,483.78,2280,2280,0,0,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,None,None,,,,,,Agricultural,None or Unspecified,690,0.6,1,0,0,1,0,1521,,TRUE,,,L,LM,,,,,,Substantial,10,5,10,,HC,2,Small hamlet or temporary camp,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2200,484,2199570,483780,2011
ZU-LT-86,ZU,LT,86,ZU-LT-086,909086,,Zumpango,Late Toltec,73-1,Mary Parsons,,2199.65,484.25,2265,2265,0,0,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Deep,Deep,,,,,,Agricultural,Slight (no difficulty in recognizing site boundaries),680,0.9,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,,20,10,20,,AD,2,Small hamlet or temporary camp,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2200,484,2199650,484250,2012
ZU-LT-87,ZU,LT,87,ZU-LT-087,909087,,Zumpango,Late Toltec,73-1,Mary Parsons,,2199.07,484.1,2265,0,2250,2280,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Deep,Deep,,,,,,Agricultural,,700,10.7,6,2,2,7,0,3279,,FALSE,,,L,LM,,,,,,,300,150,300,,AD,10,Local center,3,2,0,0,0,0,0,1,,1,0,0,1,0,1,3,3,,2199,484,2199070,484100,2013
ZU-LT-88,ZU,LT,88,ZU-LT-088,909088,,Zumpango,Late Toltec,73-1,Mary Parsons,,2199.72,484.72,2245,2245,0,0,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Deep,Deep,,,,,,Agricultural,,670,1.2,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,,20,10,20,,AD,2,Small hamlet or temporary camp,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2200,485,2199720,484720,2014
ZU-LT-89,ZU,LT,89,ZU-LT-089,909089,,Zumpango,Late Toltec,73-1,Mary Parsons,,2200.03,484.68,2245,2245,0,0,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Deep,Deep,,,,,,Agricultural,Slight (no difficulty in recognizing site boundaries),670,4,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,,80,40,80,,AD,6,Large hamlet,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2200,485,2200030,484680,2015
ZU-LT-90,ZU,LT,90,ZU-LT-090,909090,,Zumpango,Late Toltec,73-1,Mary Parsons,,2199.75,487.13,2293,0,2285,2300,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,None,None,,,,,,Agricultural,None or Unspecified,650,2.1,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,,40,20,40,,AD,6,Large hamlet,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2200,487,2199750,487130,2017
ZU-LT-91,ZU,LT,91,ZU-LT-091,909091,,Zumpango,Late Toltec,73-1,Mary Parsons,,2199.97,487.32,2265,2265,0,0,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,None,None,,,,,,Agricultural,None or Unspecified,650,1.7,0,0,0,0,0,,,FALSE,,Trace,L,,,,,,,,20,10,20,,AD,2,Small hamlet or temporary camp,,2,0,0,0,0,0,1,,1,0,0,1,0,1,3,3,,2200,487,2199970,487320,2018
ZU-LT-92,ZU,LT,92,ZU-LT-092,909092,,Zumpango,Late Toltec,73-1,Mary Parsons,,2202,486.65,2248,0,2245,2250,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Moderate,Moderate,,,,,,Agricultural,None or Unspecified,620,4.4,0,0,0,0,0,,,FALSE,,,L,LM,M,,,,,,150,75,150,,AD,4,Small nucleated village,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2202,487,2202000,486650,2019
ZU-LT-93,ZU,LT,93,ZU-LT-093,909093,,Zumpango,Late Toltec,73-1,Mary Parsons,,2201.95,487.78,2275,0,2270,2280,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Moderate,Moderate,,,,,,Agricultural,,620,3.4,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,,70,35,70,,AD,6,Large hamlet,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2202,488,2201950,487780,2020
ZU-LT-94,ZU,LT,94,ZU-LT-094,909094,,Zumpango,Late Toltec,73-1,Mary Parsons,,2201.53,488.15,2285,2285,0,0,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Moderate,Moderate,,,,,,Agricultural,None or Unspecified,620,0.4,0,0,0,0,0,,,FALSE,,,LM,,,,,,,Substantial,10,5,10,,AD,2,Small hamlet or temporary camp,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2202,488,2201530,488150,2021
ZU-LT-95,ZU,LT,95,ZU-LT-095,909095,,Zumpango,Late Toltec,73-1,Jeffrey Parsons,,2201.63,489.1,2315,2315,0,0,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Slight,Slight,,,,,,Agricultural,None or Unspecified,610,1,0,0,0,0,0,,,FALSE,,,LM,,,,,,,,30,15,30,,AD,6,Large hamlet,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2202,489,2201630,489100,2022
ZU-LT-96,ZU,LT,96,ZU-LT-096,909096,,Zumpango,Late Toltec,73-1,Jeffrey Parsons,,2201.1,488.85,2303,0,2300,2305,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Deep,Deep,,,,,,Agricultural,None or Unspecified,630,6.4,1,0,0,1,0,400,,FALSE,,,L,LM,,,,,,,130,65,130,,AD,3,Small dispersed village,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2201,489,2201100,488850,2023
ZU-LT-97,ZU,LT,97,ZU-LT-097,909097,,Zumpango,Late Toltec,73-1,Jeffrey Parsons,,2200.6,490.5,2350,2350,0,0,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,Slight,Slight,,,,,,Agricultural,None or Unspecified,630,0.6,0,0,0,0,0,,,FALSE,,Trace,L,,,,,,,Very Light,5,2,5,,AD,2,Small hamlet or temporary camp,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2201,490,2200600,490500,2024
ZU-LT-98,ZU,LT,98,ZU-LT-098,909098,,Zumpango,Late Toltec,73-1,Jeffrey Parsons,,2200.53,489.85,2355,2355,0,0,15,"Lower piedmont, Smooth terrain",Medium,Medium,,,Slight,Slight,,,,,,Agricultural,None or Unspecified,630,0.9,0,0,0,0,0,,,FALSE,,Trace,L,,,,,,,Substantial,10,5,10,,AD,2,Small hamlet or temporary camp,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2201,490,2200530,489850,2025
ZU-LT-99,ZU,LT,99,ZU-LT-099,909099,,Zumpango,Late Toltec,73-1,Jeffrey Parsons,,2200.65,490.9,2340,2340,0,0,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Deep,Deep,,,,,,Agricultural,None or Unspecified,610,2.2,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,,40,20,40,,AD,6,Large hamlet,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2201,491,2200650,490900,2026
ZU-LT-100,ZU,LT,100,ZU-LT-100,909100,,Zumpango,Late Toltec,73-1,Jeffrey Parsons,,2199.88,489.93,2355,2355,0,0,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Slight,Slight,,,,,,Agricultural,None or Unspecified,640,1.5,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,,30,15,30,,AD,6,Large hamlet,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2200,490,2199880,489930,1816
ZU-LT-101,ZU,LT,101,ZU-LT-101,909101,,Zumpango,Late Toltec,73-1,Jeffrey Parsons,,2199.63,490.47,2350,2350,0,0,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Deep,Deep,,,,,,Grazing,None or Unspecified,640,0.4,1,0,0,1,0,100,,TRUE,,,L,LM,,,,,,Very Light,5,2,5,,HC,2,Small hamlet or temporary camp,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2200,490,2199630,490470,1817
ZU-LT-102,ZU,LT,102,ZU-LT-102,909102,,Zumpango,Late Toltec,73-1,Jeffrey Parsons,,2198.85,490.55,2350,2350,0,0,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Deep,Deep,,,,,,Grazing and Agriculture,None or Unspecified,630,0.9,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,,20,10,20,,AD,2,Small hamlet or temporary camp,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2199,491,2198850,490550,1818
ZU-LT-103,ZU,LT,103,ZU-LT-103,909103,,Zumpango,Late Toltec,73-1,Jeffrey Parsons,,2199.53,491.53,2330,0,2325,2335,15,"Lower piedmont, Smooth terrain",Deep (100+ cm),Deep (100+ cm),,,Moderate,Moderate,,,,,,Agricultural,,610,8.6,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,,170,85,170,,AD,3,Small dispersed village,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2200,492,2199530,491530,1819
ZU-LT-104,ZU,LT,104,ZU-LT-104,909104,,Zumpango,Late Toltec,73-1,Jeffrey Parsons,,2199.78,492.2,2308,0,2305,2310,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Deep,Deep,,,,,,Agricultural,None or Unspecified,600,5.6,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,,120,60,120,,AD,3,Small dispersed village,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2200,492,2199780,492200,1820
ZU-LT-105,ZU,LT,105,ZU-LT-105,909105,,Zumpango,Late Toltec,73-1,Jeffrey Parsons,,2199.75,492.65,2315,2315,0,0,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Deep,Deep,,,,,,Agricultural,None or Unspecified,600,0.6,0,0,0,0,0,,,FALSE,,,L,LM,,,,,,Substantial,10,5,10,,AD,2,Small hamlet or temporary camp,,2,0,0,0,0,0,0,,0,0,0,1,0,1,1,3,,2200,493,2199750,492650,1821
ZU-LT-106,ZU,LT,106,ZU-LT-106,909106,,Zumpango,Late Toltec,73-1,Jeffrey Parsons,,2199.47,493.43,2335,2335,0,0,15,"Lower piedmont, Smooth terrain",Shallow (1-25 cm),Shallow (1-25 cm),,,Deep,Deep,,,,,,Agricultural,None or Unspecified,600,0.1,1,0,0,1,0,100,,TRUE,,,LM,,,,,,,Very Light,5,2,5,,HC,2,Small hamlet or temporary camp,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,,2199,493,2199470,493430,1822
