Site,Region,SitePeriod,SiteNum,NameSort,SiteCode,SiteName,FieldSite Region,FieldSite Period,SurveyYearNumber,Supervisor,Map,North,East,Elev,ElevMed,ElevMin,ElevMax,EZcode,EnvironmentalZone,Soil,SoilMed,SoilMin,SoilMax,Erosion,ErosionMed,ErosionMin,ErosionMax,OtherSiteAggreg,SpatialDiff,VisibFactors,ModernUse,ModernSettlement,Rainfall,Area,MoundDomestic,MoundCeremonial,MoundQuestionable,MoundTotal,MoundRecorded,DMoundArea,VagueMounding,Architecture,TerraceConfidence,TerraceExtent,Sherd1,Sherd2,Sherd3,Sherd4,RubbleSite,WallBases,Walls,Rubble,Population,PopMin,PopMax,RevPopMethod,PopMethod,stcode,SiteType,SubPeriod1,SubPeriod2,OccEF,OccMF,OccLF,OccTF,OccCL,OccEC,OccMC,OccLC,OccET,OccLT,OccAZ,OccEA,OccLA,OccTot,Group,Comments,NorthOld,EastOld,NorthGIS,EastGIS,Recnum
CU-LT-123,CU,LT,123,CU-LT-123,0,,,,,,,2162.01,492,2275,0,0,0,,Lower Piedmont,Deep,,,,Very Slight,,,,,,,"Graz, Agri, & Set",,620,17,,,,,,,,FALSE,,,LM,,,,,,,,510,256,510,,AD,,Lg Nucl Village,0,0,0,2,0,1,0,2,2,2,1,0,0,1,1,0,3,,2162,492,2162010,492000,2364
CU-LT-124,CU,LT,124,CU-LT-124,0,,,,,,,2162.28,492,2275,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Slight,,,,,,,Settlement & Agri,,620,3.5,,,,,,,,FALSE,,,L,,,,,,,,35,18,35,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2162,492,2162280,492000,2365
CU-LT-125,CU,LT,125,CU-LT-125,0,,,,,,,2162.5,493,2290,0,0,0,,Lower Piedmont,Shallow-Medium,,,,None,,,,,,,Settlement & Agri,,620,4,,,,,,,,FALSE,,,L,,,,,,,,40,20,40,,AD,,Hamlet,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,3,,2162,493,2162500,493000,2366
CU-LT-126,CU,LT,126,CU-LT-126,0,,,,,,,2162.68,491,2305,0,0,0,,Lower Piedmont,Shallow,,,,Slight-Moderate,,,,,,,Settlement & Agri,,620,2.5,,,,,,,,FALSE,,,VL,L,,,,,,,13,5,13,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2163,491,2162680,491000,2367
CU-LT-127,CU,LT,127,CU-LT-127,0,,,,,,,2162.55,492,2300,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Moderate,,,,,,,Agricultural,,620,2.5,,,,,,,,FALSE,,,L,,,,,,,,25,13,25,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,,2163,492,2162550,492000,2368
CU-LT-128,CU,LT,128,CU-LT-128,0,,,,,,,2161.93,491,2280,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Moderate-Heavy,,,,,,,Settlement & Agri,,620,0.7,,,,,,,,FALSE,,,L,,,,,,,,7,4,7,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2162,491,2161930,491000,2369
CU-LT-129,CU,LT,129,CU-LT-129,0,,,,,,,2161.64,491,2275,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Moderate-Heavy,,,,,,,Settlement & Agri,,620,1,,,,,,,,FALSE,,,L,,,,,,,,10,5,10,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,,2162,491,2161640,491000,2370
CU-LT-130,CU,LT,130,CU-LT-130,0,,,,,,,2161.48,492,2283,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,"Graz, Agri, & Set",,620,0.8,,,,,,,,FALSE,,,L,,,,,,,,8,4,8,,AD,,Small Hamlet,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,3,,2161,492,2161480,492000,2371
CU-LT-131,CU,LT,131,CU-LT-131,0,,,,,,,2161.16,492,2260,0,0,0,,Deep Soil Alluvium,Deep,,,,Slight-Moderate,,,,,,,Settlement & Agri,,620,0.8,,,,,,,,FALSE,,,VL,L,,,,,,,4,2,4,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2161,492,2161160,492000,2372
CU-LT-132,CU,LT,132,CU-LT-132,0,,,,,,,2160,493,2255,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,610,9,,,,,,,,FALSE,,,LM,,,,,,,,225,90,225,,AD,,Sm Nucl Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2160,493,2160000,493000,2373
CU-LT-133,CU,LT,133,CU-LT-133,0,,,,,,,2160.97,493,2255,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,610,11,,,,,,,,FALSE,,,L,,,,,,,,110,55,110,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,,2161,493,2160970,493000,2374
CU-LT-134,CU,LT,134,CU-LT-134,0,,,,,,,2159.72,493,2238,0,0,0,,Saline Lakeshore Plain,Deep,,,,None,,,,,,,Settlement,,610,5.5,,,,,,,,FALSE,,,LM,,,,,,,,138,55,138,,AD,,Sm Nucl Village,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,3,,2160,493,2159720,493000,2375
CU-LT-135,CU,LT,135,CU-LT-135,0,,,,,,,2160.12,491,2250,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,Agricultural,,620,3.8,,,,,,,,FALSE,,,VL,L,,,,,,,19,8,19,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,2160,491,2160120,491000,2376
CU-LT-136,CU,LT,136,CU-LT-136,0,,,,,,,2159.43,491,2263,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Moderate-Deep,,,,,,,Settlement & Graz,,620,5.7,,,,,,,,FALSE,,,L,,,,,,,,57,29,57,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,,2159,491,2159430,491000,2377
CU-LT-137,CU,LT,137,CU-LT-137,0,,,,,,,2159.4,489,2335,0,0,0,,Lower Piedmont,Shallow,,,,Slight,,,,,,,Settlement & Graz,,620,1,,,,,,,,FALSE,,,L,,,,,,,,10,5,10,,AD,,Small Hamlet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,,2159,489,2159400,489000,2378
CU-LT-138,CU,LT,138,CU-LT-138,0,,,,,,,2159.06,490,2290,0,0,0,,Lower Piedmont,Medium-Deep,,,,Very Slight,,,,,,,Settlement,,620,4,,,,,,,,FALSE,,,VL,L,,,,,,,20,8,20,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,2159,490,2159060,490000,2379
CU-LT-139,CU,LT,139,CU-LT-139,0,,,,,,,2158.71,489,2250,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,None,,620,4.8,1,,,,,,,FALSE,,,L,,,,,,,,48,24,48,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2159,489,2158710,489000,2380
CU-MF-1,CU,MF,1,CU-MF-001,0,,,,,,,,,2285,,,,,Lower Piedmont-Hill,Deep,,,,None,,,,,,,Agricultural,,740,1.8,,,,,,,,FALSE,,,VL,L,,,,,,,9,4,9,AD,AD,,Small Hamlet,0,0,0,1,1,0,0,0,,0,0,1,1,0,0,0,,,,,,,3842
CU-MF-2,CU,MF,2,CU-MF-002,0,Loma Torremote,,,,,,,,2270,,,,,Lower Piedmont,Deep,,,,Very Slight,,,,,,,Settlement & Agri,,690,6,,,,,,,,FALSE,,,VL,L,,,,,,,57,48,57,AD,AD,,Hamlet,0,0,1,1,2,1,1,0,,0,1,1,1,0,0,0,,,,,,,3843
CU-MF-3,CU,MF,3,CU-MF-003,0,,,,,,,,,2313,,,,,Lower Piedmont,Medium-Deep,,,,Moderate,,,,,,,Settlement & Agri,,620,3.5,,,,,,,,FALSE,,,LM,,,,,,,,88,35,88,AD,AD,,Hamlet,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,3844
CU-MF-4,CU,MF,4,CU-MF-004,0,,,,,,,,,2280,,,,,Lower Piedmont,Deep,,,,Very Slight,,,,,,,"Graz, Agri, & Set",,620,1.5,,,,,,,,FALSE,,,VL,L,,,,,,,8,3,8,AD,AD,,Small Hamlet,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,3845
CU-MF-5,CU,MF,5,CU-MF-005,0,,,,,,,2175.36,470,2330,0,0,0,,Lower Piedmont,Shallow-Medium,,,,None,,,,,,,Settlement & Agri,,800,1,,,,,,,,FALSE,,,LM,,,,,,,,25,10,25,AD,AD,,Hamlet,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,,2175,470,2175360,470000,2445
CU-MF-6,CU,MF,6,CU-MF-006,0,,,,,,,2176.55,472,2285,0,0,0,,Lower Piedmont-Hill,Deep,,,,None,,,,,,,Agricultural,,740,1.8,,,,,,,,FALSE,,,LM,,,,,,,,45,18,54,AD,AD,,Hamlet,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,,2177,472,2176550,472000,2446
CU-MF-7,CU,MF,7,CU-MF-007,0,,,,,,,2176.71,472,2295,0,0,0,,Deep Soil Alluvium,Medium,,,,None,,,,,,,Agricultural,,720,1.4,,,,,,,,FALSE,,,VL,L,,,,,,,7,3,7,AD,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,,2177,472,2176710,472000,2447
CU-MF-8,CU,MF,8,CU-MF-008,0,,,,,,,2177.25,473,2279,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,700,0.7,,,,,,,,FALSE,,,M,,,,,,,,35,18,35,AD,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,,2177,473,2177250,473000,2448
CU-MF-9,CU,MF,9,CU-MF-009,0,,,,,,,2178.79,476,2265,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,690,1,,,,,,,,FALSE,,,VL,,,,,,,,,,,NA,AD,,Questionable,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,,2179,476,2178790,476000,2449
CU-MF-10,CU,MF,10,CU-MF-010,0,,,,,,,2179.17,478,2257,0,0,0,,Deep Soil Alluvium,Deep,,,,Very Slight,,,,,,,Settlement & Agri,,680,3,,,,,,,,FALSE,,,L,,,,,,,,30,15,30,AD,AD,,Hamlet,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,,2179,478,2179170,478000,2450
CU-MF-11,CU,MF,11,CU-MF-011,0,,,,,,,2176.08,477,2270,0,0,0,,Lower Piedmont,Medium-Deep,,,,Very Slight,,,,,,,Settlement & Agri,,680,1,,,,,,,,FALSE,,,VL,L,,,,,,,5,2,5,AD,AD,,Small Hamlet,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,,2176,477,2176080,477000,2054
CU-MF-12,CU,MF,12,CU-MF-012,0,,,,,,,2174.51,477,2270,0,0,0,,Lower Piedmont,Deep,,,,Very Slight,,,,,,,Settlement,,690,10,,,,,,,,FALSE,,,LM,,,,,,,,100,80,100,AD,AD,,Hamlet,0,0,0,1,2,1,0,1,1,1,1,1,0,0,1,0,1,,2175,477,2174510,477000,2055
CU-MF-13,CU,MF,13,CU-MF-013,0,,,,,,,2172.72,475,2285,0,0,0,,Lower Piedmont,Medium-Deep,,,,Slight-Moderate,,,,,,,Agricultural,,700,2,,,,,,,,FALSE,,,L,,,,,,,,20,10,20,AD,AD,,Small Hamlet,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,,2173,475,2172720,475000,2056
CU-MF-14,CU,MF,14,CU-MF-014,0,,,,,,,2171.51,475,2300,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Slight-Moderate,,,,,,,Settlement & Agri,,710,2,,,,,,,,FALSE,,,LM,,,,,,,,50,20,50,AD,AD,,Hamlet,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1,,2172,475,2171510,475000,2057
CU-MF-15,CU,MF,15,CU-MF-015,0,,,,,,,2174.12,480,2262,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Graz,,680,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,NA,AD,,Questionable,0,0,0,0,2,1,0,1,1,1,1,1,0,0,1,0,1,,2174,480,2174120,480000,2058
CU-MF-16,CU,MF,16,CU-MF-016,0,,,,,,,2171.99,481,2250,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement,,670,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,NA,AD,,Questionable,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,,2172,481,2171990,481000,2059
CU-MF-17,CU,MF,17,CU-MF-017,0,,,,,,,2166.84,477,2320,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Agricultural,,720,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,NA,AD,,Questionable,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,,2167,477,2166840,477000,2060
CU-MF-18,CU,MF,18,CU-MF-018,0,,,,,,,2166.05,482,2270,0,0,0,,Lower Piedmont,Medium-Deep,,,,Slight-Moderate,,,,,,,Agricultural,,680,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,NA,AD,,Questionable,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,2166,482,2166050,482000,2061
CU-MF-19,CU,MF,19,CU-MF-019,0,,,,,,,2168.88,483,2276,0,0,0,,Lower Piedmont,Medium-Deep,,,,Moderate,,,,,,,Settlement & Agri,,670,3.3,,,,,,,,FALSE,,,M,,,,,,,,165,83,165,AD,AD,,Sm Nucl Village,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,,2169,483,2168880,483000,2062
CU-MF-20,CU,MF,20,CU-MF-020,0,,,,,,,2169.59,485,2250,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,Settlement & Agri,,660,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,NA,AD,,Questionable,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,,2170,485,2169590,485000,2063
CU-MF-21,CU,MF,21,CU-MF-021,0,,,,,,,2170.24,487,2270,0,0,0,,Lower Piedmont,Very Shallow,,,,Moderate,,,,,,,Grazing & Agri,,650,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,NA,AD,,Questionable,0,0,0,0,2,1,0,1,1,1,1,1,0,1,1,0,1,,2170,487,2170240,487000,2064
CU-MF-22,CU,MF,22,CU-MF-022,0,,,,,,,2169.31,494,2250,0,0,0,,Lower Piedmont,Shallow,,,,Slight-Moderate,,,,,,,Settlement,,620,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,NA,AD,,Questionable,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,,2169,494,2169310,494000,2451
CU-MF-23,CU,MF,23,CU-MF-023,0,,,,,,,2168.48,494,2250,0,0,0,,Lower Piedmont,Deep,,,,Moderate,,,,,,,Agricultural,,620,0.5,,,,,,,,FALSE,,,VL,,,,,,,,,,,NA,AD,,Questionable,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,,2168,494,2168480,494000,2452
CU-MF-24,CU,MF,24,CU-MF-024,0,,,,,,,2168.22,496,2238,0,0,0,,Saline Lakeshore Plain,Deep,,,,None,,,,,,,Settlement & Agri,,610,1,,,,,,,,FALSE,,,LM,,,,,,,,25,10,25,AD,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,2168,496,2168220,496000,2453
CU-MF-25,CU,MF,25,CU-MF-025,0,,,,,,,2166.52,494,2425,0,0,0,,Lower Piedmont,Medium-Deep,,,,Moderate,,,,,,,Settlement & Agri,,620,30.3,,,,,,,,FALSE,,,LM,M,,,,,,,983,466,983,AD,AD,,Lg Nucl Village,0,0,1,1,2,1,0,1,1,0,1,1,0,1,1,0,1,,2167,494,2166520,494000,2454
CU-MF-26,CU,MF,26,CU-MF-026,0,,,,,,,2166.59,495,2239,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement,,610,1,,,,,,,,FALSE,,,LM,,,,,,,,25,10,25,AD,AD,,Hamlet,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,,2167,495,2166590,495000,2455
CU-MF-27,CU,MF,27,CU-MF-027,0,,,,,,,2164.66,495,2295,0,0,0,,Lower Piedmont,Medium-Deep,,,,Slight,,,,,,,Settlement & Agri,,610,4,,,,,,,,FALSE,,,VL,L,,,,,,,20,8,20,AD,AD,,Small Hamlet,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,2165,495,2164660,495000,2456
CU-MF-28,CU,MF,28,CU-MF-028,0,,,,,,,2164.09,495,2254,0,0,0,,Lower Piedmont,Deep,,,,Very Slight,,,,,,,Agricultural,,610,3.3,,,,,,,,FALSE,,,M,,,,,,,,165,83,165,AD,AD,,Sm Nucl Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2164,495,2164090,495000,2457
CU-MF-29,CU,MF,29,CU-MF-029,0,,,,,,,2162.07,492,2282,0,0,0,,Lower Piedmont,Deep,,,,Very Slight,,,,,,,"Graz, Agri, & Set",,620,12.7,,,,,,,,FALSE,,,M,,,,,,,,635,318,635,AD,AD,,Lg Nucl Village,0,0,0,1,0,1,0,2,2,2,1,1,0,1,1,0,1,,2162,492,2162070,492000,2458
CU-MF-30,CU,MF,30,CU-MF-030,0,Santa Clara Canals,,,,,,2161.48,493,2295,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,620,2,,,,,,,,FALSE,,,,,,,,,,,0,0,0,UA,AD,,Irrigation Canals,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,,2161,493,2161480,493000,2459
CU-MF-31,CU,MF,31,CU-MF-031,0,,,,,,,2160.69,494,2244,0,0,0,,Deep Soil Alluvium,Shallow-Medium,,,,Very Slight,,,,,,,Settlement & Agri,,610,6,,,,,,,,FALSE,,,M,,,,,,,,300,150,300,AD,AD,,Sm Nucl Village,0,0,0,0,2,2,0,1,1,1,0,0,0,0,1,0,1,,2161,494,2160690,494000,2460
CU-TF-1,CU,TF,1,CU-TF-001,0,,,,,,,,,2288,,,,,Lower Piedmont,Deep,,,,None,,,,,,,Settlement & Agri,,700,2,,,,,,,,FALSE,,,VL,L,,,,,,,10,4,10,AD,AD,,Small Hamlet,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,3863
CU-TF-2,CU,TF,2,CU-TF-002,0,,,,,,,,,2285,,,,,Lower Piedmont,Deep,,,,None,,,,,,,Settlement & Agri,,680,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,NA,AD,,Questionable,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,3864
CU-TF-3,CU,TF,3,CU-TF-003,0,,,,,,,,,2315,,,,,Lower Piedmont,Shallow,,,,Slight,,,,,,,Settlement & Agri,,680,2,,,,,,,,FALSE,,,VL,L,,,,,,,10,4,10,AD,AD,,Small Hamlet,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,3865
CU-TF-4,CU,TF,4,CU-TF-004,0,,,,,,,,,2257,,,,,Deep Soil Alluvium,Deep,,,,Very Slight,,,,,,,Settlement & Agri,,680,3,,,,,,,,FALSE,,,L,,,,,,,,30,15,30,AD,AD,,Hamlet,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,3866
CU-TF-5,CU,TF,5,CU-TF-005,0,,,,,,,,,2246,,,,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Agricultural,,670,2,,,,,,,,FALSE,,,VL,L,,,,,,,10,4,10,AD,AD,,Small Hamlet,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,3867
CU-TF-6,CU,TF,6,CU-TF-006,0,,,,,,,,,2246,,,,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,670,44,,,,,,,,FALSE,,,M,MH,,,,,,,2400,1200,2400,AD,AD,,Regional Ctr,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,3868
CU-TF-7,CU,TF,7,CU-TF-007,0,,,,,,,,,2258,,,,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Graz,,680,10,,,,,,,,FALSE,,,L,,,,,,,,100,50,100,AD,AD,,Hamlet,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,3869
CU-TF-8,CU,TF,8,CU-TF-008,0,,,,,,,,,2270,,,,,Lower Piedmont,Deep,,,,Very Slight,,,,,,,Settlement & Agri,,690,2,,,,,,,,FALSE,,,L,,,,,,,,20,10,20,AD,AD,,Small Hamlet,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,3870
CU-TF-9,CU,TF,9,CU-TF-009,0,,,,,,,,,2300,,,,,Lower Piedmont,Shallow-Medium,,,,Slight-Moderate,,,,,,,Settlement & Agri,,710,2,,,,,,,,FALSE,,,LM,,,,,,,,50,20,50,AD,AD,,Hamlet,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,3871
CU-TF-10,CU,TF,10,CU-TF-010,0,,,,,,,,,2270,,,,,Lower Piedmont,Medium-Deep,,,,Slight,,,,,,,Grazing,,650,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,NA,AD,,Questionable,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,3872
CU-TF-11,CU,TF,11,CU-TF-011,0,,,,,,,,,2313,,,,,Lower Piedmont,Medium-Deep,,,,Moderate,,,,,,,Settlement & Agri,,620,4,,,,,,,,FALSE,,,L,LM,,,,,,,70,30,70,AD,AD,,Tezoyuca Ctr,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,3873
CU-TF-12,CU,TF,12,CU-TF-012,0,,,,,,,,,2280,,,,,Lower Piedmont,Deep,,,,Very Slight,,,,,,,"Graz, Agri, & Set",,620,0.5,,,,,,,,FALSE,,,VL,,,,,,,,,,,NA,AD,,Questionable,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,3874
CU-TF-13,CU,TF,13,CU-TF-013,0,,,,,,,,,2323,,,,,Lower Piedmont,Very Shallow,,,,Slight,,,,,,,Grazing,,620,5.5,,,,,,,,FALSE,,,M,,,,,,,,275,183,275,AD,AD,,Tezoyuca Ctr,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,3875
CU-TF-14,CU,TF,14,CU-TF-014,0,,,,,,,,,2270,,,,,Lower Piedmont,Shallow-Medium,,,,Slight-Moderate,,,,,,,Settlement & Graz,,610,1,,,,,,,,FALSE,,,L,,,,,,,,10,5,10,AD,AD,,Small Hamlet,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,3876
CU-TF-15,CU,TF,15,CU-TF-015,0,,,,,,,,,2245,,,,,Deep Soil Alluvium,Shallow-Medium,,,,Slight,,,,,,,Settlement & Agri,,620,4,,,,,,,,FALSE,,,M,,,,,,,,200,100,200,AD,AD,,Sm Nucl Village,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,3877
CU-TF-16,CU,TF,16,CU-TF-016,0,,,,,,,,,2415,,,,,Middle Piedmont,Shallow,,,,Slight-Moderate,,,,,,,Grazing,,620,1,,,,,,,,FALSE,,,L,,,,,,,,10,5,10,AD,AD,,Small Hamlet,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,3878
CU-TF-17,CU,TF,17,CU-TF-017,0,,,,,,,,,2335,,,,,Lower Piedmont,Shallow,,,,Slight,,,,,,,Settlement & Graz,,620,1,,,,,,,,FALSE,,,L,,,,,,,,10,5,10,AD,AD,,Small Hamlet,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,3879
CU-TF-18,CU,TF,18,CU-TF-018,0,,,,,,,2175.3,470,2328,0,0,0,,Lower Piedmont,Shallow-Medium,,,,None,,,,,,,Settlement & Agri,,800,,,,,,,,,FALSE,,,VL,,,,,,,,150,,150,O,AD,,Unknown,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,,2175,470,2175300,470000,2471
CU-TF-19,CU,TF,19,CU-TF-019,0,,,,,,,2168.89,483,2275,0,0,0,,Lower Piedmont,Medium-Deep,,,,Moderate,,,,,,,Settlement & Agri,,670,,,,,,,,,FALSE,,,VL,,,,,,,,150,,150,O,AD,,Unknown,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,,2169,483,2168890,483000,2472
CU-TF-20,CU,TF,20,CU-TF-020,0,,,,,,,2166.78,483,2282,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,Agricultural,,670,,,,,,,,,FALSE,,,T,,,,,,,,150,,150,O,AD,,Unknown,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,,2167,483,2166780,483000,2473
CU-TF-21,CU,TF,21,CU-TF-021,0,,,,,,,2168,484,2280,0,0,0,,Lower Piedmont,Shallow,,,,None,,,,,,,Agricultural,,660,,,,,,,,,FALSE,,,T,,,,,,,,150,,150,O,AD,,Unknown,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,,2168,484,2168000,484000,2474
CU-TF-22,CU,TF,22,CU-TF-022,0,,,,,,,2169.59,485,2260,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,Settlement & Agri,,660,,,,,,,,,FALSE,,,T,,,,,,,,150,,150,O,AD,,Unknown,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,,2170,485,2169590,485000,2475
CU-TF-23,CU,TF,23,CU-TF-023,0,,,,,,,2170.23,489,2260,0,0,0,,Lower Piedmont,Very Shallow,,,,Moderate,,,,,,,Settlement & Agri,,640,,,,,,,,,FALSE,,,T,,,,,,,,150,,150,O,AD,,Unknown,0,0,0,0,2,0,0,1,1,1,1,1,0,1,1,0,1,,2170,489,2170230,489000,2476
CU-TF-24,CU,TF,24,CU-TF-024,0,,,,,,,2170.16,491,2265,0,0,0,,Lower Piedmont,Shallow,,,,Very Slight,,,,,,,Settlement,,630,10,,,,,,,,FALSE,,,T,,,,,,,,500,,500,O,AD,,Unknown,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,,2170,491,2170160,491000,2477
CU-TF-25,CU,TF,25,CU-TF-025,0,,,,,,,2168.95,493,2270,0,0,0,,Lower Piedmont,Medium-Deep,,,,Very Slight,,,,,,,Settlement,,620,1,,,,,,,,FALSE,,,VL,,,,,,,,,,,NA,AD,,Questionable,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,,2169,493,2168950,493000,2478
CU-TF-26,CU,TF,26,CU-TF-026,0,,,,,,,2168.48,494,2250,0,0,0,,Lower Piedmont,Deep,,,,Moderate,,,,,,,Agricultural,,620,,,,,,,,,FALSE,,,VL,,,,,,,,150,,150,O,AD,,Unknown,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,,2168,494,2168480,494000,2479
CU-TF-27,CU,TF,27,CU-TF-027,0,,,,,,,2167.7,496,2238,0,0,0,,Saline Lakeshore Pla,Deep,,,,None,,,,,,,Agricultural,,610,,,,,,,,,FALSE,,,VL,,,,,,,,150,,150,O,AD,,Unknown,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,,2168,496,2167700,496000,2480
